City,State,MGrid
"""LANSING",MI,EN72rr
"""JACKSON NATIONAL LIFE INS CO",MI,EN72rr
"""VEHICLE LICENSE PLATES",MI,EN72rq
"""LAWRENCE",MI,EN62xf
"""LAWTON",MI,EN72bd
"""LELAND",MI,EN75ca
"""NORTH MANITOU",MI,EN75ca
"""SOUTH MANITOU",MI,EN75ca
"""LEONIDAS",MI,EN72ha
"""LEROY",MI,EN74ha
"""LE ROY",MI,EN74ha
"""LEVERING",MI,EN75op
"""LEWISTON",MI,EN74uv
"""LINCOLN",MI,EN84hq
"""LINWOOD",MI,EN83ar
"""LITTLE LAKE",MI,EN66ig
"""LONG LAKE",MI,EN85ad
"""LOWELL",MI,EN72hw
"""LUDINGTON",MI,EN63sw
"""LUPTON",MI,EN74xk
"""LUTHER",MI,EN74da
"""LUZERNE",MI,EN74uo
"""LYONS",MI,EN72mx
"""MC BAIN",MI,EN74jf
"""MCBRIDES",MI,EN73lh
"""MCBRIDE",MI,EN73lh
"""MC MILLAN",MI,EN76di
"""MCMILLAN",MI,EN76di
"""MACATAWA",MI,EN62vs
"""MACKINAC ISLAND",MI,EN75qu
"""MACKINAC IS",MI,EN75qu
"""MACKINAW CITY",MI,EN75ps
"""MACKINAC CITY",MI,EN75ps
"""MANCELONA",MI,EN74lv
"""MANISTEE",MI,EN64uf
"""STRONACH",MI,EN64uf
"""MANISTIQUE",MI,EN65vw
"""THOMPSON",MI,EN65vw
"""MANTON",MI,EN74hj
"""MAPLE CITY",MI,EN74bu
"""MAPLE RAPIDS",MI,EN73pc
"""MARCELLUS",MI,EN72ca
"""MARENISCO",MI,EN56dj
"""MERRIWEATHER",MI,EN56dj
"""MARION",MI,EN74kc
"""MARNE",MI,EN73ca
"""MARQUETTE",MI,EN66hn
"""HARVEY",MI,EN66hn
"""MARSHALL",MI,EN72mg
"""MARTIN",MI,EN72em
"""MASON",MI,EN72sn
"""MASS CITY",MI,EN56ls
"""MATTAWAN",MI,EN72cf
"""MAYFIELD",MI,EN74en
"""MAYVILLE",MI,EN83hh
"""MEARS",MI,EN63tq
"""SILVER LAKE",MI,EN63tq
"""MECOSTA",MI,EN73jo
"""MENDON",MI,EN72ga
"""MENOMINEE",MI,EN65ec
"""MERRILL",MI,EN73uj
"""MERRITT",MI,EN74mh
"""MESICK",MI,EN74dj
"""MICHIGAMME",MI,EN56wm
"""MIDDLETON",MI,EN73od
"""MIDDLEVILLE",MI,EN72gr
"""MIDDLEVLE",MI,EN72gr
"""YANKEE SPRINGS",MI,EN72gr
"""MIDLAND",MI,EN73vo
"""DOW CHEMICAL MI DIVISION",MI,EN73vo
"""MID MICHIGAN REG MED CTR",MI,EN73vo
"""MIDLAND HOSPITAL CENTER",MI,EN73vo
"""DOW CHEMICAL USA",MI,EN73vo
"""DOW CORNING CORPORATION",MI,EN73vo
"""MIKADO",MI,EN84hn
"""MILLERSBURG",MI,EN75xh
"""OCQUEOC",MI,EN75xh
"""MILLINGTON",MI,EN83fg
"""MIO",MI,EN74wp
"""MOHAWK",MI,EN57th
"""EAGLE HARBOR",MI,EN57th
"""EAGLE RIVER",MI,EN57th
"""MOLINE",MI,EN72dr
"""MONTAGUE",MI,EN63tj
"""MORAN",MI,EN76lb
"""MORLEY",MI,EN73gl
"""MORRICE",MI,EN72vt
"""MOUNT PLEASANT",MI,EN73oo
"""MT PLEASANT",MI,EN73oo
"""CENTRAL MICHIGAN UNIVERSITY",MI,EN73oo
"""MUIR",MI,EN72mx
"""MULLETT LAKE",MI,EN75rn
"""MULLIKEN",MI,EN72ns
"""MUNGER",MI,EN83cm
"""MUNISING",MI,EN66qj
"""CHRISTMAS",MI,EN66qj
"""FOREST LAKE",MI,EN66qj
"""MUSKEGON",MI,EN63vf
"""MESKEGON",MI,EN63vf
"""NORTON SHORES",MI,EN63vf
"""ROOSEVELT PK",MI,EN63vf
"""MUSKEGON HEIGHTS",MI,EN63vf
"""MUSKEGON HTS",MI,EN63vf
"""N MUSKEGON",MI,EN63vf
"""NORTH MUSKEGON",MI,EN63vf
"""NADEAU",MI,EN65fn
"""NAHMA",MI,EN66pa
"""NASHVILLE",MI,EN72ko
"""NATIONAL CITY",MI,EN84df
"""NAUBINWAY",MI,EN76gc
"""NAZARETH",MI,EN72fi
"""NEGAUNEE",MI,EN66el
"""NEWAYGO",MI,EN73ck
"""CROTON",MI,EN73ck
"""NEWBERRY",MI,EN76gi
"""NEW BUFFALO",MI,EN61ps
"""GRAND BEACH",MI,EN61ps
"""MICHIANA",MI,EN61ps
"""NEW ERA",MI,EN63tn
"""NEW TROY",MI,EN61rt
"""NILES",MI,EN61vt
"""NISULA",MI,EN56os
"""NORTHPORT",MI,EN75ed
"""NORTH PORT",MI,EN75ed
"""NORTHPORT POINT",MI,EN75ed
"""NORTH STAR",MI,EN73rf
"""NORWAY",MI,EN65bt
"""NOTTAWA",MI,EN71gw
"""NUNICA",MI,EN63xb
"""OAKLEY",MI,EN73wd
"""ODEN",MI,EN75nk
"""OKEMOS",MI,EN72tq
"""OLD MISSION",MI,EN74gx
"""OLIVET",MI,EN72mk
"""OMENA",MI,EN75eb
"""OMER",MI,EN84ba
"""ONAWAY",MI,EN75vi
"""ONEKAMA",MI,EN64vi
"""ONTONAGON",MI,EN56iu
"""ORLEANS",MI,EN73kb
"""OSCODA",MI,EN84ik
"""AU SABLE",MI,EN84ik
"""OSHTEMO",MI,EN72dg
"""OSSINEKE",MI,EN84gv
"""OTSEGO",MI,EN72dk
"""OVID",MI,EN73ta
"""OWENDALE",MI,EN83ir
"""OWOSSO",MI,EN72vx
"""PAINESDALE",MI,EN57pa
"""PALMER",MI,EN66fk
"""PARADISE",MI,EN76lo
"""PARIS",MI,EN73gs
"""PAW PAW",MI,EN72bf
"""PELKIE",MI,EN56qt
"""PELLSTON",MI,EN75on
"""PENTWATER",MI,EN63ss
"""PERKINS",MI,EN65lx
"""PERRINTON",MI,EN73pe
"""PERRONVILLE",MI,EN65gu
"""PERRY",MI,EN72vt
"""PETOSKEY",MI,EN75mi
"""BAY HARBOR",MI,EN75mi
"""BAY VIEW",MI,EN75mi
"""PEWAMO",MI,EN73na
"""PICKFORD",MI,EN76td
"""PIERSON",MI,EN73gh
"""PIGEON",MI,EN83it
"""SAND POINT",MI,EN83it
"""PINCONNING",MI,EN83au
"""PLAINWELL",MI,EN72ek
"""POINTE AUX PINS",MI,EN75ss
"""BOIS BLANC IS",MI,EN75ss
"""BOIS BLANC ISLAND",MI,EN75ss
"""POINT AUX PIN",MI,EN75ss
"""POMPEII",MI,EN73qe
"""PORTLAND",MI,EN72nu
"""POSEN",MI,EN85dg
"""POTTERVILLE",MI,EN72po
"""POWERS",MI,EN65fq
"""PRESCOTT",MI,EN84ae
"""ROOS",MI,EN84ae
"""PRESQUE ISLE",MI,EN85gh
"""PRUDENVILLE",MI,EN74qh
"""PULLMAN",MI,EN62wl
"""QUINCY",MI,EN71nw
"""QUINNESEC",MI,EN65at
"""RAMSAY",MI,EN46xl
"""RAPID CITY",MI,EN74it
"""RAPID RIVER",MI,EN65mw
"""RAVENNA",MI,EN73ae
"""REED CITY",MI,EN73gu
"""REESE",MI,EN83dk
"""REMUS",MI,EN73ko
"""REPUBLIC",MI,EN66aj
"""BENTLEY",MI,EN73ww
"""RHODES",MI,EN73ww
"""RHODES",MI,EN73vv
"""RICHLAND",MI,EN72gi
"""RICHVILLE",MI,EN83ej
"""RIVERDALE",MI,EN73oj
"""RIVERSIDE",MI,EN62sd
"""ROCK",MI,EN66kb
"""ROCKFORD",MI,EN73fc
"""WOLVERINE WORLD WIDE",MI,EN73fc
"""ROCKLAND",MI,EN56jr
"""RODNEY",MI,EN73iq
"""ROGERS CITY",MI,EN85ck
"""ROSCOMMON",MI,EN74rl
"""ROSEBUSH",MI,EN73oq
"""ROSE CITY",MI,EN74wk
"""ROTHBURY",MI,EN63tm
"""RUDYARD",MI,EN76qf
"""FIBRE",MI,EN76qf
"""SAGINAW",MI,EN83aj
"""SAGINAW",MI,EN73xj
"""BOARDWALK",MI,EN73xj
"""AMERITECH",MI,EN83aj
"""AT&T",MI,EN83aj
"""SAGOLA",MI,EN56xb
"""SAINT CHARLES",MI,EN73wg
"""SAINT HELEN",MI,EN74ti
"""SAINT IGNACE",MI,EN75pu
"""BEAVER ISLAND",MI,EN75fp
"""SAINT JAMES",MI,EN75fp
"""SAINT JOHNS",MI,EN73ra
"""SAINT JOSEPH",MI,EN62sa
"""SHOREHAM",MI,EN62sa
"""SAINT JOE",MI,EN62sa
"""ST JOE",MI,EN62sa
"""ST JOSEPH",MI,EN62sa
"""SAINT LOUIS",MI,EN73qj
"""SAND LAKE",MI,EN73fg
"""SANFORD",MI,EN73tq
"""SARANAC",MI,EN72jw
"""SAUGATUCK",MI,EN62vp
"""SAULT SAINTE MARIE",MI,EN76tl
"""SAULT S MARIE",MI,EN76tl
"""KINCHELOE",MI,EN76sf
"""SAULT S MARIE",MI,EN76sf
"""SAULT SAINTE MARIE",MI,EN76sf
"""CHIPPEWA REG CORRECTION FAC",MI,EN76sf
"""CHIPPEWA TEMP CORRECTION FAC",MI,EN76sf
"""HIAWATHA TEMP CORRECTION FAC",MI,EN76sf
"""SAWYER",MI,EN61ru
"""SCHOOLCRAFT",MI,EN72ec
"""SCOTTS",MI,EN72he
"""SCOTTVILLE",MI,EN63uw
"""SEARS",MI,EN73jv
"""SEBEWAING",MI,EN83gr
"""SENEY",MI,EN76ai
"""SHAFTSBURG",MI,EN72ut
"""SHELBY",MI,EN63to
"""SHELBYVILLE",MI,EN72eo
"""SHEPHERD",MI,EN73pm
"""SHERIDAN",MI,EN73lf
"""SHERWOOD",MI,EN72ja
"""SHINGLETON",MI,EN66si
"""SIDNAW",MI,EN56pm
"""SIDNEY",MI,EN73kg
"""SILVERWOOD",MI,EN83ih
"""SIX LAKES",MI,EN73kk
"""SKANDIA",MI,EN66jj
"""SKANEE",MI,EN56vv
"""SODUS",MI,EN62ta
"""SOUTH BOARDMAN",MI,EN74jp
"""S BOARDMAN",MI,EN74jp
"""SOUTH BRANCH",MI,EN84bl
"""SOUTH HAVEN",MI,EN62uj
"""SOUTH RANGE",MI,EN57qb
"""SPALDING",MI,EN65fq
"""SPARTA",MI,EN73dd
"""SPRING LAKE",MI,EN63vb
"""NORTON SHORES",MI,EN63vb
"""BLACK RIVER",MI,EN84it
"""SPRUCE",MI,EN84gt
"""STAMBAUGH",MI,EN56qb
"""STANDISH",MI,EN83ax
"""STANTON",MI,EN73lg
"""STANWOOD",MI,EN73gn
"""CANADIAN LAKE",MI,EN73gn
"""CANADIAN LAKES",MI,EN73gn
"""STEPHENSON",MI,EN65ej
"""CEDAR RIVER",MI,EN65ej
"""STERLING",MI,EN74xa
"""STEVENSVILLE",MI,EN62ra
"""STURGIS",MI,EN71gt
"""SUMNER",MI,EN73oh
"""SUNFIELD",MI,EN72ms
"""SUTTONS BAY",MI,EN74ex
"""PESHAWBESTOWN",MI,EN74ex
"""TAWAS CITY",MI,EN84fg
"""ALABASTER",MI,EN84fg
"""TEKONSHA",MI,EN72mc
"""THOMPSONVILLE",MI,EN74am
"""THREE OAKS",MI,EN61qs
"""THREE RIVERS",MI,EN71ew
"""TOIVOLA",MI,EN57pa
"""TOPINABEE",MI,EN75ql
"""TOWER",MI,EN75ui
"""TRAVERSE CITY",MI,EN74es
"""BARLOW BRANCH",MI,EN74es
"""TRENARY",MI,EN66me
"""TRAUNIK",MI,EN66me
"""TROUT CREEK",MI,EN56ll
"""KENTON",MI,EN56ll
"""TROUT LAKE",MI,EN76le
"""TRUFANT",MI,EN73hh
"""TURNER",MI,EN84cd
"""TUSTIN",MI,EN74gc
"""TWINING",MI,EN84cc
"""TWIN LAKE",MI,EN63vi
"""LAKEWOOD CLUB",MI,EN63vi
"""UNION CITY",MI,EN72kb
"""UNION PIER",MI,EN61pt
"""UNIONVILLE",MI,EN83gp
"""VANDALIA",MI,EN71bv
"""VANDERBILT",MI,EN75qd
"""VASSAR",MI,EN83fi
"""TUSCOLA",MI,EN83fi
"""VERMONTVILLE",MI,EN72lo
"""VESTABURG",MI,EN73nj
"""VICKSBURG",MI,EN72fc
"""LORETTO",MI,EN65cs
"""VULCAN",MI,EN65cs
"""VULCAN",MI,EN65bs
"""WAKEFIELD",MI,EN56al
"""WALHALLA",MI,EN63ww
"""WALKERVILLE",MI,EN63wr
"""WALLACE",MI,EN65ei
"""WALLOON LAKE",MI,EN75ng
"""WATERS",MI,EN74pv
"""WATERSMEET",MI,EN56jg
"""WATERVLIET",MI,EN62ve
"""WATTON",MI,EN56qm
"""WAYLAND",MI,EN72eq
"""WEBBERVILLE",MI,EN72vp
"""WEIDMAN",MI,EN73mq
"""LAKE ISABELLA",MI,EN73mq
"""WELLS",MI,EN65ls
"""WELLSTON",MI,EN74af
"""WEST BRANCH",MI,EN74vg
"""WEST OLIVE",MI,EN62wv
"""PORT SHELDON",MI,EN62wv
"""WESTPHALIA",MI,EN72ow
"""WETMORE",MI,EN66qj
"""WHEELER",MI,EN73sj
"""WHITE CLOUD",MI,EN73cn
"""WHITEHALL",MI,EN63tj
"""SYLVAN BEACH",MI,EN63tj
"""SYLVAN BEACH",MI,EN63ti
"""WABANINGO",MI,EN63ti
"""WHITEHALL",MI,EN63ti
"""WHITE PIGEON",MI,EN71es
"""MOTTVILLE",MI,EN71es
"""WHITE PINE",MI,EN56fs
"""WHITTEMORE",MI,EN84cf
"""WILLIAMSBURG",MI,EN74hs
"""WILLIAMSTON",MI,EN72uq
"""WILSON",MI,EN65gq
"""WINN",MI,EN73nm
"""WOLVERINE",MI,EN75qg
"""WOODLAND",MI,EN72kr
"""ZEELAND",MI,EN62xt
"""BORCULO",MI,EN62xt
"""FISHER BODY BOC",MI,EN83da
"""GILFORD",MI,EN83el
"""VASSAR",MI,EN83hh
"""TUSCOLA",MI,EN83hh
"""TOTAL PETROLEUM",MI,EN73qi
"""HOWELL",MI,EN82bp
"""PEARCES",MI,EN82bp
"""STATE FARM INS",MI,EN72mg
"""SIMPLICITY PATTERN",MI,EN61vt
"""GRAND RAPIDS",MI,EN72dx
"""MICHIGAN BULB CO",MI,EN72dx
"""ECKERMAN",MI,EN76mi
"""STRONGS",MI,EN76mi
"""ADAMS",MN,EN33pn
"""JOHNSBURG",MN,EN33pn
"""ADRIAN",MN,EN23ap
"""KANARANZI",MN,EN13wm
"""ADRIAN",MN,EN13wm
"""AFTON",MN,EN34ov
"""AITKIN",MN,EN36dm
"""AKELEY",MN,EN27pa
"""ALBANY",MN,EN25rp
"""ALBERTA",MN,EN15xn
"""ALBERT LEA",MN,EN33hp
"""MANCHESTER",MN,EN33hp
"""OAKLAND",MN,EN33hp
"""ALBERTVILLE",MN,EN35ef
"""OTSEGO",MN,EN35ef
"""ALDEN",MN,EN33fq
"""ALDRICH",MN,EN26mi
"""ALEXANDRIA",MN,EN25hu
"""ALEX",MN,EN25hu
"""ALPHA",MN,EN23np
"""ALTURA",MN,EN44ab
"""MINNEISKA",MN,EN44ab
"""BETHANY",MN,EN44ab
"""ELBA",MN,EN44ab
"""NORTON",MN,EN44ab
"""WEAVER",MN,EN44ab
"""AMBOY",MN,EN23wv
"""ANGORA",MN,EN37qs
"""ALANGO",MN,EN37qs
"""BRITT",MN,EN37pp
"""SANDY",MN,EN37pp
"""ANNANDALE",MN,EN25wg
"""ANOKA",MN,EN35hf
"""ANDOVER",MN,EN35hf
"""NOWTHEN",MN,EN35hf
"""OAK GROVE",MN,EN35hf
"""RAMSEY",MN,EN35hf
"""ANDOVER",MN,EN35ig
"""ANOKA",MN,EN35ig
"""HAM LAKE",MN,EN35ig
"""COUNTY MARKET",MN,EN35ig
"""SODERVILLE",MN,EN35ig
"""APPLETON",MN,EN15xe
"""ARCO",MN,EN14vj
"""ARLINGTON",MN,EN24xo
"""ASHBY",MN,EN26cc
"""ASKOV",MN,EN36oe
"""ASLO",MN,EN36oe
"""PARTRIDGE",MN,EN36oe
"""ATWATER",MN,EN25od
"""AURORA",MN,EN37vm
"""BIWABIK",MN,EN37vm
"""PALO",MN,EN37vm
"""PINEVILLE",MN,EN37vm
"""WHITE",MN,EN37vm
"""AUSTIN",MN,EN33mq
"""MAPLEVIEW",MN,EN33mq
"""NICOLVILLE",MN,EN33mq
"""ANDYVILLE",MN,EN33mq
"""AVOCA",MN,EN23ew
"""AVON",MN,EN25so
"""BABBITT",MN,EN47ap
"""BACKUS",MN,EN26rt
"""BAGLEY",MN,EN27hm
"""COPLEY",MN,EN27hm
"""EBRO",MN,EN27hm
"""FALK",MN,EN27hm
"""NORA",MN,EN27hm
"""POPPLE",MN,EN27hm
"""ZERKEL",MN,EN27hm
"""BALATON",MN,EN24bf
"""BARNUM",MN,EN36pm
"""MAHTOWA",MN,EN36pm
"""SKELTON",MN,EN36pm
"""BARRETT",MN,EN25bv
"""BAUDETTE",MN,EN28rr
"""PITT",MN,EN28rr
"""BORDER",MN,EN28rr
"""CARP",MN,EN28rr
"""CLEMENTSON",MN,EN28rr
"""HACKETT",MN,EN28rr
"""SPOONER",MN,EN28rr
"""BAYPORT",MN,EN35oa
"""BAYTOWN",MN,EN35oa
"""DOUGLAS",MN,EN35oa
"""BEARDSLEY",MN,EN15pn
"""BEAVER BAY",MN,EN47ig
"""BEAVER CREEK",MN,EN13to
"""BECKER",MN,EN35bi
"""BELGRADE",MN,EN25mk
"""REGAL",MN,EN25mk
"""SPRING HILL",MN,EN25mk
"""BELLE PLAINE",MN,EN34co
"""BELLINGHAM",MN,EN15ud
"""BELVIEW",MN,EN24io
"""BEMIDJI",MN,EN27nl
"""TURTLE RIVER",MN,EN27nl
"""WILTON",MN,EN27nl
"""GRANT VALLEY",MN,EN27nl
"""JONES",MN,EN27nl
"""NORTHERN",MN,EN27nl
"""NYMORE",MN,EN27nl
"""PORT HOPE",MN,EN27nl
"""SUGAR BUSH",MN,EN27nl
"""TEN LAKE",MN,EN27nl
"""MARGIE",MN,EN38ac
"""BENA",MN,EN27vi
"""FEDERAL DAM",MN,EN27vf
"""BENSON",MN,EN25eh
"""BERTHA",MN,EN26lg
"""BETHEL",MN,EN35ij
"""EAST BETHEL",MN,EN35ij
"""LINWOOD",MN,EN35ij
"""OAK GROVE",MN,EN35ij
"""BIGELOW",MN,EN23dm
"""BIG FALLS",MN,EN38ce
"""GRAND FALLS",MN,EN38ce
"""NETT RIVER",MN,EN38ce
"""BIGFORK",MN,EN37er
"""STOKES",MN,EN37er
"""EFFIE",MN,EN37eu
"""BIGFORK",MN,EN37eu
"""CRAIGVILLE",MN,EN37eu
"""BIG LAKE",MN,EN35dh
"""BIRCHDALE",MN,EN28wo
"""INDUS",MN,EN28wo
"""MANITOU",MN,EN28wo
"""BIRD ISLAND",MN,EN24ns
"""BIWABIK",MN,EN37tm
"""BLACKDUCK",MN,EN27rr
"""ALVWOOD",MN,EN27rr
"""BATTLE RIVER",MN,EN27rr
"""BIRCH",MN,EN27rr
"""CORMANT",MN,EN27rr
"""FUNKLEY",MN,EN27rr
"""HORNET",MN,EN27rr
"""LANGOR",MN,EN27rr
"""MOOSE PARK",MN,EN27rr
"""PONEMAH",MN,EN27rr
"""QUIRING",MN,EN27rr
"""SUMMIT",MN,EN27rr
"""PENNINGTON",MN,EN27sl
"""BLACKDUCK",MN,EN27sl
"""BLOMKEST",MN,EN24lw
"""SVEA",MN,EN24lw
"""BLOOMING PRAIRIE",MN,EN33lu
"""BLMNG PRAIRIE",MN,EN33lu
"""BIXBY",MN,EN33lu
"""NEWRY",MN,EN33lu
"""SUMMIT",MN,EN33lu
"""BLUE EARTH",MN,EN23wp
"""BOCK",MN,EN35fs
"""BOVEY",MN,EN37hg
"""BORAY",MN,EN37hg
"""BOWLUS",MN,EN25tt
"""ELMDALE",MN,EN25tt
"""BOYD",MN,EN24bu
"""BRAHAM",MN,EN35jr
"""DAY",MN,EN35jr
"""GRASS LAKE",MN,EN35jr
"""BRAINERD",MN,EN26vi
"""E GULL LAKE",MN,EN26vi
"""EAST GULL LAKE",MN,EN26vi
"""BAXTER",MN,EN26vi
"""BAXTER",MN,EN26ui
"""BRAINERD",MN,EN26ui
"""BRANDON",MN,EN25ex
"""MILLERVILLE",MN,EN25ex
"""BREWSTER",MN,EN23gq
"""BRICELYN",MN,EN33cn
"""BRIMSON",MN,EN47bg
"""AULT",MN,EN47bg
"""BASSETT",MN,EN47bg
"""FAIRBANKS",MN,EN47bg
"""TOIMI",MN,EN47bg
"""BROOK PARK",MN,EN35lw
"""QUAMBA",MN,EN35lw
"""BROOKSTON",MN,EN36qu
"""ARROWHEAD",MN,EN36qu
"""BRKSTON",MN,EN36qu
"""FINE LAKES",MN,EN36qu
"""STONEY BROOK",MN,EN36qu
"""BROOTEN",MN,EN25km
"""BROWERVILLE",MN,EN26nb
"""BROWNSDALE",MN,EN33nr
"""RED ROCK",MN,EN33nr
"""BROWNS VALLEY",MN,EN15oo
"""BROWNSVILLE",MN,EN43iq
"""RENO",MN,EN43iq
"""BROWNTON",MN,EN24tr
"""BRUNO",MN,EN36qg
"""BUFFALO",MN,EN35be
"""BUFFALO LAKE",MN,EN24qr
"""BUHL",MN,EN37ol
"""GREAT SCOTT",MN,EN37ol
"""BURTRUM",MN,EN25pu
"""BUTTERFIELD",MN,EN23ow
"""BYRON",MN,EN34qa
"""CALEDONIA",MN,EN43gp
"""FREEBURG",MN,EN43gp
"""CALUMET",MN,EN37ih
"""CAMBRIDGE",MN,EN35jn
"""EDGEWOOD",MN,EN35jn
"""SPECTACLE LAKE",MN,EN35jn
"""CANBY",MN,EN14ur
"""CANNON FALLS",MN,EN34nm
"""MIESVILLE",MN,EN34nm
"""WASTEDO",MN,EN34nm
"""WHITE ROCK",MN,EN34nm
"""CANTON",MN,EN43am
"""CARLOS",MN,EN25ix
"""CARLTON",MN,EN36sp
"""CARVER",MN,EN34es
"""CASS LAKE",MN,EN27qi
"""FARDEN",MN,EN27qi
"""FARRIS",MN,EN27qi
"""PIKE BAY",MN,EN27qi
"""SCHLEY",MN,EN27qi
"""WILKINSON",MN,EN27qi
"""CASTLE ROCK",MN,EN34kn
"""CEDAR",MN,EN35ji
"""CEDAR E BETHL",MN,EN35ji
"""CEDAR EAST BETHEL",MN,EN35ji
"""EAST BETHEL",MN,EN35ji
"""OAK GROVE",MN,EN35ji
"""ALMELUND",MN,EN35nm
"""CENTER CITY",MN,EN35nm
"""CENTER CITY",MN,EN35oj
"""CHISAGO LAKE",MN,EN35oj
"""CEYLON",MN,EN23qm
"""CHAMPLIN",MN,EN35hd
"""CHANDLER",MN,EN23aw
"""CHANHASSEN",MN,EN34fu
"""CHASKA",MN,EN34et
"""CHATFIELD",MN,EN33vu
"""CUMMINGSVILLE",MN,EN33vu
"""PILOT MOUND",MN,EN33vu
"""CHISAGO CITY",MN,EN35ni
"""CHISHOLM",MN,EN37nl
"""BALKAN",MN,EN37nl
"""CHOKIO",MN,EN15vn
"""CIRCLE PINES",MN,EN35kd
"""LINO LAKES",MN,EN35kd
"""BLAINE",MN,EN35kd
"""COLUMBUS",MN,EN35kd
"""LEXINGTON",MN,EN35kd
"""CLARA CITY",MN,EN24hw
"""CLAREMONT",MN,EN34ma
"""CLARISSA",MN,EN26mc
"""CLARKFIELD",MN,EN24cs
"""CLARKS GROVE",MN,EN33is
"""CLEARBROOK",MN,EN27gq
"""EDDY",MN,EN27gq
"""GREENWOOD",MN,EN27gq
"""LEON",MN,EN27gq
"""MINNEWASKA",MN,EN27gq
"""LEONARD",MN,EN27ip
"""CLOVER",MN,EN27ip
"""DUDLEY",MN,EN27ip
"""HOLST",MN,EN27ip
"""SINCLAIR",MN,EN27ip
"""CLEAR LAKE",MN,EN35ak
"""CLEARWATER",MN,EN25xj
"""SAINT AUGUSTA",MN,EN25xj
"""CLEMENTS",MN,EN24li
"""CLEVELAND",MN,EN34ch
"""CLINTON",MN,EN15sl
"""CLONTARF",MN,EN25di
"""CLOQUET",MN,EN36sr
"""KNIFE FALLS",MN,EN36sr
"""SCANLON",MN,EN36sr
"""COHASSET",MN,EN37eg
"""BASS BROOK",MN,EN37eg
"""COKATO",MN,EN25vb
"""COLD SPRING",MN,EN25sk
"""COLERAINE",MN,EN37gh
"""COLLEGEVILLE",MN,EN25up
"""COLOGNE",MN,EN34cs
"""COMFREY",MN,EN24nc
"""CONGER",MN,EN33fo
"""COOK",MN,EN37pu
"""TOGO",MN,EN37pu
"""BEAR LAKE",MN,EN37pu
"""BEARVILLE NORTH",MN,EN37pu
"""CORRELL",MN,EN15wf
"""COSMOS",MN,EN24pw
"""COTTAGE GROVE",MN,EN34mt
"""CANYON",MN,EN37tb
"""LAKE NICHOLS",MN,EN37tb
"""NORTHLAND",MN,EN37tb
"""SHAW",MN,EN37tb
"""COTTON",MN,EN37sd
"""KELSEY",MN,EN37sd
"""MELRUDE",MN,EN37sd
"""MELRUDE",MN,EN37sf
"""ELLSBURG",MN,EN37sf
"""WHITEFACE",MN,EN37sf
"""COTTONWOOD",MN,EN24do
"""COURTLAND",MN,EN24tg
"""CRANE LAKE",MN,EN38sg
"""CROMWELL",MN,EN36nq
"""CROSBY",MN,EN36al
"""TROMMALD",MN,EN36al
"""CROSSLAKE",MN,EN26wq
"""MANHATTAN BCH",MN,EN26wq
"""MANHATTAN BEACH",MN,EN26wq
"""CROSS LAKE",MN,EN26wq
"""CRYSTAL BAY",MN,EN34ex
"""ORONO",MN,EN34ex
"""CURRIE",MN,EN24eb
"""CUSHING",MN,EN26re
"""CYRUS",MN,EN25do
"""DAKOTA",MN,EN43hv
"""NEW HARTFORD",MN,EN43hv
"""NODINE",MN,EN43hv
"""DALBO",MN,EN35gq
"""DALTON",MN,EN26be
"""DANUBE",MN,EN24ks
"""DANVERS",MN,EN25dg
"""DARFUR",MN,EN24ob
"""DARWIN",MN,EN25tc
"""DASSEL",MN,EN25ub
"""KINGSTON",MN,EN25ub
"""DAWSON",MN,EN14xw
"""DAYTON",MN,EN35ge
"""HASSAN",MN,EN35ge
"""OTSEGO",MN,EN35ge
"""BOWSTRING",MN,EN37cm
"""DEER RIVER",MN,EN37ch
"""DEER RIV",MN,EN37ch
"""INGER",MN,EN37ch
"""MORSE",MN,EN37ch
"""OTENEAGEN",MN,EN37ch
"""ZEMPLE",MN,EN37ch
"""TALMOON",MN,EN37co
"""MAX",MN,EN27xo
"""WIRT",MN,EN37ar
"""DEERWOOD",MN,EN36bl
"""CUYUNA",MN,EN36bl
"""DELANO",MN,EN35ca
"""INDEPENDENCE",MN,EN35ca
"""DELAVAN",MN,EN23xs
"""DENNISON",MN,EN34lj
"""STANTON",MN,EN34lj
"""DEXTER",MN,EN33pr
"""ELKTON",MN,EN33pp
"""DODGE CENTER",MN,EN34na
"""WASIOJA",MN,EN34na
"""DONNELLY",MN,EN15xq
"""DOVER",MN,EN33wx
"""DOVRAY",MN,EN24fb
"""ADOLPH",MN,EN36vu
"""DULUTH",MN,EN36vu
"""DULUTH",MN,EN36ws
"""WEST DULUTH",MN,EN36ws
"""MORGAN PARK",MN,EN36ws
"""HERMANTOWN",MN,EN36ws
"""PROCTOR",MN,EN36ws
"""DLTH FED PRIS",MN,EN36ws
"""DULUTH FEDERAL PRISON",MN,EN36ws
"""DUMONT",MN,EN15sr
"""JOHNSON",MN,EN15sr
"""DUNDAS",MN,EN34jk
"""DUNNELL",MN,EN23on
"""EAGLE BEND",MN,EN26ld
"""EAGLE LAKE",MN,EN34bd
"""EASTON",MN,EN33bs
"""ECHO",MN,EN24ho
"""EDEN VALLEY",MN,EN25rh
"""EDGERTON",MN,EN13wu
"""EITZEN",MN,EN43gm
"""ELGIN",MN,EN34vd
"""POTSDAM",MN,EN34vd
"""ELK RIVER",MN,EN35fh
